STUDENTNUMBER,COURSE_CD,COURSE_TITLE,COURSE_VERSION,COURSE_ATTEMPT_STATUS,MODE,TYPE,ORG_UNIT_CD,COMMENCEMENT_DT,ENROLLED_CURRENT_TP,ENROLLED_YR,STUDENT_TYPE,CREDIT_POINTS_REQUIRED,ADVANCED STANDING CP,COMPLETED_CREDIT_POINTS,OUTSTANDING_POINTS,Course Location,Completed Units,Adv Stnd Units,Unit Sets (Completed),Unit Sets (Non-Completed)
BN566,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN567,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,66,78,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN568,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL",,,
BN569,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN570,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON",,,
BN571,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,84,60,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN572,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN573,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,54,90,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL",,,
BN574,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,54,90,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL",,,
BN575,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN576,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN577,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,72,72,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN578,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,114,30,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS363 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL
HSNS374 TRI-3 2021 OL",NMBA48 ,,
BN579,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON",,,
BN580,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN581,BN04,Bachelor of Nursing,8,INACTIVE,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BN582,BN04,Bachelor of Nursing,8,INACTIVE,OL,PT,S0003,1/30/2021,No,No,Domestic,144,48,54,90,ARMIDALE,HLTH101 TRI-1 2021 OL,NMBA48 ,,
BN583,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,72,72,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN584,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,12,12,132,ARMIDALE,,"HLTH101 
HLTH103 ",,
BN585,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN586,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 ON
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL",,,
BN587,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN588,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,18,18,126,ARMIDALE,,"HLTH103 
HLTH104 
OORA200 ",,
BN589,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,96,48,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS310 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN590,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,24,24,120,ARMIDALE,,"HLTH101 
HLTH102 
HLTH103 
HLTH104 ",,
BN591,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL",,,
BN592,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,30,30,114,ARMIDALE,,"HHSC111 
HHSC112 
HLTH103 
HSNS170 
HSNS264 ",,
BN593,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON",,,
BN594,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN595,BN04,Bachelor of Nursing,8,INACTIVE,OL,FT,S0003,2/1/2020,No,No,Domestic,144,48,48,96,ARMIDALE,,ENURS48 ,,
BN596,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN597,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON",,,
BN598,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN599,BN04,Bachelor of Nursing,8,INACTIVE,OL,PT,S0003,1/30/2021,No,No,Domestic,144,48,54,90,ARMIDALE,HLTH101 TRI-1 2021 OL,ENURS48 ,,
BN600,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL",,,
BN601,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL",,,
BN602,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN603,BN04,Bachelor of Nursing,8,INACTIVE,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BN604,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN605,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HLTH103 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HLTH104 TRI-3 2021 OL",,,
BN606,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HLTH101 TRI-3 2021 OL
HLTH102 TRI-3 2021 OL",,,
BN607,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,24,120,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HLTH103 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL",,,
BN608,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN609,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN610,BN04,Bachelor of Nursing,8,INACTIVE,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,18,126,ARMIDALE,"HLTH101 TRI-1 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON",,,
BN611,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,12,60,84,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL","HHSC111 
HHSC112 ",,
BN612,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN613,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN614,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-3 2021 OL",,,
BN615,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN616,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN617,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN618,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,78,66,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN619,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN620,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,90,54,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN621,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,60,84,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL",,,
BN622,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,42,102,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HLTH104 TRI-3 2021 OL",,,
BN623,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN624,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN625,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN626,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN627,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN628,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN629,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,114,30,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS264 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS363 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL
HSNS374 TRI-3 2021 OL",NMBA48 ,,
BN630,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,72,72,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL",NMBA48 ,,
BN631,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN632,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL",,,
BN633,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN634,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,18,60,84,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HSNS173 TRI-2 2021 ON
OORA200 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL","HHSC112 
HLTH103 
HLTH104 ",,
BN635,BN04,Bachelor of Nursing,8,INACTIVE,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BN636,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,54,90,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HSNS171 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON
HSNS173 TRI-2 2021 ON
HLTH102 TRI-3 2021 OL",,,
BN637,BN04,Bachelor of Nursing,8,INACTIVE,OL,PT,S0003,1/30/2021,No,No,Domestic,144,48,66,78,ARMIDALE,"HLTH101 TRI-1 2021 OL
OORA200 TRI-2 2021 OL
HSNS370 TRI-3 2021 OL",NMBA48 ,,
BN638,BN04,Bachelor of Nursing,8,INACTIVE,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,36,108,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HLTH103 TRI-3 2021 OL
HLTH104 TRI-3 2021 OL
HSNS173 TRI-3 2021 OL",,,
BN639,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HHSC111 TRI-1 2021 ON
HLTH101 TRI-1 2021 ON
HSNS170 TRI-1 2021 ON
HHSC112 TRI-2 2021 ON
HLTH103 TRI-2 2021 ON
HLTH104 TRI-2 2021 ON",,,
BN640,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN641,BN04,Bachelor of Nursing,9,ENROLLED,OL,PT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN642,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN643,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,18,126,ARMIDALE,"HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL",,,
BN644,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN645,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN646,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN647,BN04,Bachelor of Nursing,8,INACTIVE,OL,FT,S0003,1/30/2021,No,No,Domestic,144,24,42,102,ARMIDALE,"HLTH102 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HLTH103 TRI-2 2021 OL","HHSC111 
HHSC112 
HSNS170 
OORA200 ",,
BN648,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,12,132,ARMIDALE,"HSNS171 TRI-1 2021 ON
HSNS173 TRI-3 2021 OL",,,
BN649,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN650,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN651,BN04,Bachelor of Nursing,9,ENROLLED,OL,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN652,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN653,BN04,Bachelor of Nursing,9,INACTIVE,ON,FT,S0003,1/29/2022,No,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN654,BN04,Bachelor of Nursing,8,ENROLLED,OL,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN655,BN04,Bachelor of Nursing,9,ENROLLED,ON,FT,S0003,1/29/2022,Yes,Yes,Domestic,144,0,0,144,ARMIDALE,,,,
BN656,BN04,Bachelor of Nursing,8,ENROLLED,ON,PT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,36,108,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HLTH104 TRI-3 2021 OL",,,
BN657,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,72,72,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN658,BN04,Bachelor of Nursing,8,INACTIVE,ON,FT,S0003,1/30/2021,No,No,Domestic,144,0,0,144,ARMIDALE,,,,
BN659,BN04,Bachelor of Nursing,8,INACTIVE,OL,PT,S0003,1/30/2021,No,No,Domestic,144,48,48,96,ARMIDALE,,NMBA48 ,,
BN660,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,48,108,36,ARMIDALE,"HLTH101 TRI-1 2021 OL
HSNS263 TRI-1 2021 OL
HSNS310 TRI-1 2021 OL
HSNS246 TRI-2 2021 OL
HSNS270 TRI-2 2021 OL
HSNS273 TRI-2 2021 OL
OORA200 TRI-2 2021 OL
HSNS363 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL
HSNS374 TRI-3 2021 OL",NMBA48 ,,
BN661,BN04,Bachelor of Nursing,8,ENROLLED,OL,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,66,78,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HLTH102 TRI-3 2021 OL
HSNS263 TRI-3 2021 OL
HSNS264 TRI-3 2021 OL
HSNS370 TRI-3 2021 OL",,,
BN662,BN04,Bachelor of Nursing,8,ENROLLED,ON,FT,S0003,1/30/2021,Yes,Yes,Domestic,144,0,48,96,ARMIDALE,"HHSC111 TRI-1 2021 OL
HLTH101 TRI-1 2021 OL
HSNS170 TRI-1 2021 OL
HSNS171 TRI-1 2021 OL
HHSC112 TRI-2 2021 OL
HLTH103 TRI-2 2021 OL
HLTH104 TRI-2 2021 OL
HSNS173 TRI-2 2021 OL",,,
